category,sub_category,job_title,province,job_company,job_industry,job_finance,job_scale,job_welfare,job_experience,job_education,job_skills,salary_lower,salary_high,city,district,street
前端/移动开发,前端开发工程师,web前端,广东,华为,计算机软件,不需要融资,10000人以上,"五险一金,餐补,免费班车,法定节假日三薪,零食下午茶,节日福利,年终奖,股票期权,定期体检,保底工资,补充医疗保险,交通补助,加班补助,意外险,节假日加班费,绩效奖金,带薪年假,生日福利,员工旅游,夜班补助",1,本科,"HTML,JavaScript,TypeScript,前端开发,Angular,React,,",15,30,深圳,龙岗区,坂田
前端/移动开发,前端开发工程师,中级前端开发工程师,福建,远峰,计算机软件,A轮,20-99人,"年终奖,零食下午茶,通讯补贴,团建聚餐,股票期权,员工旅游,交通补助,节日福利,带薪年假,五险一金",2,本科,"CSS,Vue,Node.js,前端开发经验,",11,15,厦门,集美区,厦门北站
前端/移动开发,前端开发工程师,Web前端开发工程师,湖北,普仁医连网科技,医疗健康,不需要融资,1000-9999人,"节日福利,定期体检,年终奖,加班补助,员工旅游,餐补,带薪年假,交通补助,五险一金",2,大专,"前端开发,Node.js,JavaScript,HTML,CSS,Web端,",8,13,武汉,青山区,建二
前端/移动开发,前端开发工程师,前端开发工程师,广东,长安典当行,租赁/拍卖/典当/担保,未融资,20-99人,五险一金,0,大专,"JavaScript,HTML5,CSS,计算机/软件工程相关专业,,",5,8,东莞,长安镇,长安镇区
前端/移动开发,前端开发工程师,前端开发,四川,江苏楚兴,计算机软件,20-99人,无,"节日福利,补充医疗保险,五险一金,员工旅游,带薪年假",2,本科,"HTML,CSS,Node.js,React,Bootstrap,React.JS,,",12,18,成都,武侯区,新会展中心
前端/移动开发,前端开发工程师,前端工程师,四川,铭润同康,医疗服务,天使轮,20-99人,"零食下午茶,定期体检,带薪年假,五险一金,员工旅游,年终奖,节日福利,股票期权",2,本科,"前端开发,HTML5,Vue,Web端,移动端,小程序,",12,18,成都,武侯区,新会展中心
前端/移动开发,前端开发工程师,前后端工程师,河北,简已网络信息技术,计算机软件,未融资,20-99人,"节日福利,五险一金,加班补助",1,本科,前后端开发,3,4,邢台,信都区,守敬北路
前端/移动开发,前端开发工程师,前端,广东,泉州加推,互联网,未融资,100-499人,"年终奖,带薪年假,全勤奖,五险,员工旅游,团队氛围好,员工团建,节日福利",2,大专,"Vue,React",11,15,深圳,南山区,科技园
前端/移动开发,前端开发工程师,New能源产品JAVa前端,北京,人文摩登,餐饮,未融资,20-99人,"意外险,保底工资,绩效奖金,企业年金,底薪加提成,补充医疗保险,全勤奖",1,本科,Java,15,20,北京,东城区,交道口
前端/移动开发,前端开发工程师,web前端开发,山东,硕林信息,计算机软件,不需要融资,20-99人,"有无线网,绩效奖金,带薪年假,住房补贴,零食下午茶,五险一金,节日福利",2,本科,"前端开发,全栈开发,CSS,Vue,JavaScript,ES6,,,,,",7,12,济南,历城区,汉峪金谷
前端/移动开发,前端开发工程师,web前端工程师,北京,美华柏乐,计算机软件,天使轮,0-20人,"节日福利,员工旅游,年终奖,带薪年假,零食下午茶,五险一金",0,3个月,"JavaScript,HTML5,React",200,250元/天,北京,顺义区,后沙峪
前端/移动开发,前端开发工程师,前端开发,浙江,钉钉,互联网,不需要融资,1000-9999人,"交通补助,节日福利,团建聚餐,年终奖,股票期权,员工旅游,带薪年假,补充医疗保险,住房补贴,定期体检,餐补,五险一金",1,本科,"JavaScript,React,HTML5,计算机/软件工程相关专业,,",24,30,杭州,余杭区,仓前
前端/移动开发,前端开发工程师,前端开发工程师,广东,早点科技,互联网,天使轮,20-99人,"节日福利,高温补贴,定期团建,年终奖,团建聚餐,带薪年假,加班补助,五险一金,全勤奖",1,本科,"JavaScript,CSS,C/C++,计算机/软件工程相关专业,,",5,10,惠州,惠城区,汝湖
前端/移动开发,前端开发工程师,前端开发工程师,陕西,华为,计算机软件,不需要融资,10000人以上,"免费班车,节日福利,年终奖,保底工资,员工旅游,餐补,生日福利,带薪年假,零食下午茶,意外险,绩效奖金,补充医疗保险,定期体检,节假日加班费,五险一金,交通补助,股票期权,法定节假日三薪,加班补助,夜班补助",1,本科,"JQuery,Node.js,前端开发,JavaScript,CSS,HTML,,",15,30,西安,长安区,高新软件园
前端/移动开发,前端开发工程师,前端工程师（云游戏）,湖北,雷神科技,互联网,未融资,100-499人,"节日福利,生日福利,加班补助,高温补贴,交通补助,带薪年假,团建聚餐,餐补,住房补贴,员工旅游,年终奖,绩效奖金,零食下午茶,定期体检,五险一金",3,大专,"CSS,JavaScript,HTML5,Vue,计算机/软件工程相关专业,,,",15,20,武汉,洪山区,花山
前端/移动开发,前端开发工程师,高级前端开发工程师,浙江,阿里巴巴集团,互联网,已上市,10000人以上,"零食下午茶,补充医疗保险,交通补助,五险一金,股票期权,餐补,年终奖,免费班车,节日福利,员工旅游",2,本科,"node.js,react",20,30,杭州,滨江区,长河
前端/移动开发,前端开发工程师,前端开发工程师,广东,深圳远物网络科技,互联网,不需要融资,0-20人,"底薪加提成,保底工资,带薪年假",0,学历不限,"JavaScript,HTML5,Python,计算机/软件工程相关专业,,",7,10,深圳,龙华区,龙华
前端/移动开发,前端开发工程师,前端工程师,陕西,万熙科技,计算机软件,未融资,20-99人,"加班补助,带薪年假,通讯补贴,底薪加提成",2,本科,"前端开发,HTML,CSS,JavaScript,React,Vue,Vue.js,",7,12,西安,碑林区,黄雁村
前端/移动开发,前端开发工程师,前端开发工程,北京,中科软,计算机软件,已上市,10000人以上,"年终奖,节日福利,团队氛围好,定期体检,五险一金,零食下午茶,加班补助,带薪年假,餐补,员工旅游",3,本科,"Vue,CSS,ECharts,React,Angular,前端开发经验,,,,",11,17,北京,石景山区,苹果园
前端/移动开发,Android,安卓开发工程师,山西,千金鼎,其他生活服务,天使轮,0-20人,"股票期权,加班补助,包住,零食下午茶,包吃",2,学历不限,"Android,移动端,Framework",8,12,太原,小店区,南中环街
前端/移动开发,Android,Android（南京办公线上面试）,安徽,中软国际,计算机软件,已上市,10000人以上,"节日福利,定期体检,加班补助,年终奖,餐补,员工旅游,五险一金,免费班车,带薪年假,零食下午茶",1,本科,"Kotlin,Android开发经验",12,20,蚌埠,蚌山区,万达广场
前端/移动开发,Android,安卓开发工程师,上海,自群,互联网,不需要融资,20-99人,"年终奖,保底工资,五险一金,全勤奖,加班补助,夜班补助,零食下午茶,绩效奖金,团建聚餐,餐补",1,本科,"Android客户端产品研发,Java,Flutter,,,",10,15,上海,徐汇区,漕河泾
前端/移动开发,Android,Android开发工程师（校招）,福建,宝宝巴士,互联网,未融资,1000-9999人,"带薪年假,员工旅游,补充医疗保险,五险一金,定期体检,零食下午茶,节日福利,意外险,生日福利,年终奖,团建聚餐",0,本科,"Android客户端产品研发,Java,计算机/软件工程相关专业,,",7,10,福州,仓山区,金山
前端/移动开发,Android,Android开发工程师,北京,华志信,计算机软件,已上市,20-99人,"节日福利,带薪年假,加班补助,定期体检,餐补,五险一金",0,本科,"Socket技术,MVC开发,SDK,SVN,SQLite,MVC,,",15,20,北京,石景山区,古城
前端/移动开发,Android,Android工程师-PDI（北京/深圳）,广东,北京字节跳动,互联网,不需要融资,10000人以上,"弹性工作制,意外险,年度体检,包吃,绩效奖金,就近租房补贴,餐饮及下午茶,零食下午茶,补充医疗保险,住房补贴,带薪年假,定期体检,节日礼品,节日福利,家庭关爱假,年终奖,餐补,团建聚餐,五险一金,交通补助",2,本科,"Java,Android开发经验,C++,Android NDK,,,,",50,80,深圳,南山区,科技园
前端/移动开发,Android,flutter高级开发工程师,上海,青手科技,互联网,不需要融资,0-20人,"零食下午茶,全勤奖,保底工资,年终奖,五险一金",2,本科,"Android客户端产品研发,架构设计/优化,研发流程优化,,,",12,18,上海,嘉定区,安亭
前端/移动开发,Android,安卓开发高级工程师,北京,小米,互联网,已上市,10000人以上,"五险一金,定期体检,补充医疗保险,年终奖,股票期权,带薪年假,餐补,12%公积金,节日福利",2,本科,"Kotlin,MVC开发,Framework,MVP,MVC",20,40,北京,海淀区,清河
前端/移动开发,Android,android开发工程师,北京,华为,计算机软件,不需要融资,10000人以上,"加班补助,交通补助,定期体检,零食下午茶,节日福利,带薪年假,补充医疗保险,餐补,绩效奖金,股票期权,法定节假日三薪,生日福利,五险一金,意外险,保底工资,免费班车,年终奖,夜班补助,员工旅游,节假日加班费",1,本科,"Java,HTML5",15,30,北京,海淀区,西北旺
前端/移动开发,Android,Android Framework工程师,辽宁,四维图新,互联网,已上市,1000-9999人,"定期体检,节日福利,团建聚餐,员工旅游,通讯补贴,带薪年假,补充医疗保险,咖啡厅,免费图书馆,餐补,公司食堂,绩效奖金,年终奖,五险一金,意外险,免费健身房,零食下午茶,交通补助,免费班车,股票期权",2,本科,"Java,C++,Framework,linux,Jenkins,android",14,20,大连,甘井子区,高新园区
前端/移动开发,Android,安卓开发工程师,山西,星维凌拓,互联网,不需要融资,20-99人,"保底工资,生日福利,带薪年假,五险一金,年终奖,定期体检,夜班补助,工龄奖,员工旅游,全勤奖,零食下午茶,节日福利,补充医疗保险,股票期权,团建聚餐,加班补助,底薪加提成,绩效奖金,有无线网,意外险",2,本科,"Android客户端产品研发,Java,数据结构/算法能力,",15,18,太原,小店区,北美新天地N1
前端/移动开发,Android,安卓开发工程师,江苏,华为,计算机软件,不需要融资,10000人以上,"定期体检,意外险,股票期权,交通补助,员工旅游,保底工资,节日福利,带薪年假,节假日加班费,年终奖,补充医疗保险,加班补助,免费班车,餐补,生日福利,零食下午茶,五险一金,绩效奖金,夜班补助,法定节假日三薪",2,本科,"Android,移动端,IOS,Web端,Java,大数据",14,25,南京,雨花台区,小行
前端/移动开发,Android,高级安卓逆向工程师,广东,腾讯,互联网,不需要融资,10000人以上,"餐补,公仔周边活动,节日福利,股票期权,交通补助,免费班车,免费健身房,年终奖,免费早晚餐,住房补贴,包吃,补充医疗保险,零食下午茶,定期体检,员工旅游,带薪年假,五险一金",0,本科,"Android开发经验,安卓逆向,逆向经验",40,70,深圳,南山区,科技园
前端/移动开发,Android,Android开发工程师,福建,米志来信息,计算机软件,天使轮,20-99人,"交通补助,年终奖,节日福利,全勤奖,带薪年假,五险,零食下午茶,员工旅游",2,大专,Java,10,15,厦门,翔安区,新店
前端/移动开发,Android,安卓开发工程师,江苏,知法互联网,法律,未融资,20-99人,"节日福利,交通补助,全勤奖,五险一金,餐补",1,大专,"计算机软件,Java",8,12,南通,崇川区,中南
前端/移动开发,Android,flutter开发工程师,湖北,螳螂科技,互联网,A轮,100-499人,"股票期权,年终奖,团建聚餐,底薪加提成,五险一金,通讯补贴,零食下午茶,定期体检,补充医疗保险,带薪年假,节假日加班费,节日福利,住房补贴,生日福利,保底工资,绩效奖金,员工旅游",2,本科,"Android客户端产品研发,研发流程优化,架构设计/优化,Java,,,,,,,,",12,18,武汉,江夏区,流芳
前端/移动开发,Android,Android开发实习生,北京,小红书,电子商务,D轮及以上,1000-9999人,"加班补助,住房补贴,股票期权,包吃,团建聚餐,年终奖,零食下午茶,定期体检,餐补,带薪年假,五险一金,生日福利",0,3个月,"Java,Android开发经验,Kotlin",260,450元/天,北京,朝阳区,亚运村
前端/移动开发,Android,Android,河北,坤洲科技,互联网,未融资,100-499人,"工龄奖,绩效奖金,意外险,加班补助,夜班补助,带薪年假,节假日加班费,补充医疗保险",1,大专,"Java,C++,Kotlin",10,15,石家庄,裕华区,裕兴
前端/移动开发,Android,Andriod应用工程师,广东,永福康,医疗器械,未融资,100-499人,"股票期权,五险一金,定期体检,加班补助,全勤奖,节日福利,员工旅游,年终奖",2,本科,"Android,移动端,Java,网络协议,Framework,,,",15,25,深圳,宝安区,沙井
前端/移动开发,Android,Andriod开发工程师,广东,广东禧越,O2O,未融资,20-99人,"五险一金,加班补助,年终奖,节日福利,带薪年假,餐补,员工旅游,零食下午茶",2,本科,Java,8,13,惠州,惠城区,华贸
前端/移动开发,Android,Android系统开发工程师,四川,云上遥,广告营销,未融资,20-99人,"带薪年假,节日福利,零食下午茶,年终奖,员工旅游,五险一金",2,大专,"framework,c/c++,Android",12,16,成都,武侯区,银泰城
前端/移动开发,Android,Android,北京,百度,互联网,已上市,10000人以上,"员工旅游,五险一金,住房补贴,加班补助,节日福利,补充医疗保险,交通补助,娱乐健身,零食下午茶,年终奖,定期体检,免费班车,带薪年假,通讯补贴,餐补",0,本科,"Java,Kotlin",20,40,北京,海淀区,上地
前端/移动开发,iOS,iOS,北京,今日头条,互联网,未融资,10000人以上,"五险一金,弹性工作制,零食下午茶,餐饮及下午茶,交通补助,意外险,股票期权,年度体检,家庭关爱假,定期体检,节日礼品,带薪年假,家属自选保险,餐补,法定节假日三薪,团建聚餐,年终奖,就近租房补贴,补充医疗保险,免费健身设施",0,本科,"Objective-C,Swift,架构能力,计算机/软件工程相关专业,,",30,60,北京,海淀区,中关村
前端/移动开发,iOS,iOS,北京,华夏国艺,学前教育,未融资,20-99人,"通讯补贴,员工旅游,五险,节日福利,全勤奖",1,本科,Redis,15,20,北京,朝阳区,国贸
前端/移动开发,iOS,客户端开发工程师（IOS/Android）,湖南,数字马力,互联网,不需要融资,1000-9999人,"年终奖,加班补助,团建聚餐,交通补助,定期体检,餐补,节日福利,补充医疗保险,五险一金",3,本科,"安卓,C++,Objective-C,Flutter,IOS,Android",13,26,长沙,岳麓区,含浦
