"category","sub_category","job_title","province","job_location","job_company","job_industry","job_finance","job_scale","job_welfare","job_salary_range","job_experience","job_education","job_skills","create_time"
"后端开发","语音/视频/图形开发","CoDesign-客户端开发岗(西安)","陕西","西安·雁塔区·枫林绿洲","腾讯","互联网","不需要融资","10000人以上","年终奖，五险一金，住房补贴，公仔周边活动，股票期权，带薪年假，补充医疗保险，免费健身房，餐补，免费班车，包吃，免费早晚餐，交通补助，零食下午茶，员工旅游，节日福利，定期体检","11-14K·14薪","1-3年","本科","图形开发/渲染,C++,OpenGL,计算机图形学,Metal,,,,,,,,","2024-12-19"
"后端开发","语音/视频/图形开发","播放器研发工程师","广东","广州·天河区·岗顶","广州又一城网络科技","移动互联网","100-499人","无","","11-20K·13薪","3-5年","本科","Java,分布式技术","2024-12-19"
"后端开发","语音/视频/图形开发","高级XR软件专家","山东","青岛·崂山区·崂山风景区","歌尔股份","仪器仪表/工业自动化","已上市","","加班补助，节日福利，年终奖，五险一金，员工旅游，住房补贴，全勤奖，带薪年假","25-40K","5-10年","本科","图形开发/渲染,音视频/流媒体开发,C++,Python,Java,,,,,","2024-12-19"
"后端开发","语音/视频/图形开发","嵌入式软件工程师（FPGA平台）","江苏","苏州","睿创微纳","电子/硬件开发","已上市","1000-9999人","五险一金，餐补，年终奖，带薪年假，定期体检，员工旅游","15-25K·14薪","1-3年","本科","图形图像处理,FPGA","2024-12-19"
"后端开发","语音/视频/图形开发","三维图形开发工程师","山东","青岛·李沧区·九水路","海迅软件","计算机软件","不需要融资","100-499人","员工旅游，带薪年假，年终奖，五险一金，通讯补贴，加班补助，节日福利","12-20K","3-5年","本科","图形,C/C++,OpenGL/GLSL","2024-12-19"
"后端开发","GIS工程师","Java开发工程师-北京驻场-J182293","北京","北京","大应科技","企业服务","天使轮","20-99人","定期体检，年终奖，股票期权，带薪年假，五险一金，补充医疗保险，节日福利","12-15K","3-5年","本科","Java,项目实施,金融,大数据,SQL","2024-12-19"
"后端开发","GIS工程师","测绘CAD/ARCGIS内业人员","天津","天津·西青区·张家窝","浩翼测绘","其他专业服务","0-20人","无","住房补贴，全勤奖，五险一金，餐补，包吃，带薪年假","3-6K","1年以内","大专","软件工程师,GIS系统,CAD,ARCGIS","2024-12-19"
"后端开发","GIS工程师","cesium开发工程师","北京","北京·海淀区·上地","中遥","互联网","不需要融资","20-99人","通讯补贴，交通补助，住房补贴，全勤奖，节假日加班费，工龄奖，意外险，餐补，法定节假日三薪，五险一金，节日福利，股票期权，定期体检，带薪年假，团建聚餐，员工旅游，补充医疗保险，加班补助，包吃，年终奖","150-200元/天","4天/周","1个月","Cesium,JavaScript,OpenLayers/Leaflet/PostGIS,,,","2024-12-19"
"后端开发","GIS工程师","GIS高级开发工程师","四川","成都·武侯区·玉林","龙睿三航","计算机软件","未融资","0-20人","年终奖，股票期权，五险一金，定期体检，补充医疗保险，零食下午茶，节日福利，包吃","12-20K","3-5年","本科","OSGEarth,ArcGIS,WorldWind,Cesium,GeoTools,,,","2024-12-19"
"后端开发","GIS工程师","GIS开发工程师","山东","济南·历下区·齐鲁软件园","山海图经","计算机软件","未融资","0-20人","五险一金，年终奖，股票期权，节日福利","10-15K·13薪","3-5年","本科","GIS系统,HTML,CSS,Openlayers,Geoserver,Python,,","2024-12-19"
"后端开发","GIS工程师","gis三维开发工程师","北京","北京·朝阳区·亚运村","顺天博瑞","计算机软件","未融资","20-99人","交通补助，员工旅游，保底工资，绩效奖金，通讯补贴，节日福利，餐补，底薪加提成，生日福利，带薪年假，年终奖，五险一金","15-20K","经验不限","本科","CSS,JavaScript,Three.js,Java,PostGIS,Oracle,","2024-12-19"
"后端开发","GIS工程师","三维gis开发工程师","福建","厦门·思明区·莲前","全栈科技","计算机软件","0-20人","无","","14000-15000元/月","1-3年","学历不限","ArcGIS,地图/导航开发经验,Cesium,Java,Python,","2024-12-19"
"后端开发","GIS工程师","GIS研发高级工程师","北京","北京·昌平区·沙河","清华山维","计算机软件","未融资","100-499人","带薪年假，补充医疗保险，餐补，定期体检，节日福利，股票期权，年终奖，员工旅游，五险一金","20-30K·13薪","3-5年","本科","HTML,Vue,Leaflet,SuperMap,ArcGIS,QGIS","2024-12-19"
"后端开发","GIS工程师","gis高级工程师","四川","成都·武侯区·新会展中心","本影科技","电子商务","20-99人","无","","8-13K·13薪","1-3年","本科","Java,WebGL,U3D/UE4,地理信息/测绘工程相关专业,,","2024-12-19"
"后端开发","GIS工程师","气象研发工程师","广东","广州·天河区·东圃","乐在","计算机服务","天使轮","20-99人","五险一金，节日福利，交通补助，零食下午茶，加班补助，带薪年假，节假日加班费，团建聚餐","15-25K·13薪","3-5年","本科","地理信息/测绘工程相关专业,Vue,Java,Python,MySQL,,,,,","2024-12-19"
"后端开发","GIS工程师","webgis开发工程师","湖北","武汉·洪山区·珞珈山","珞遥信息","计算机软件","未融资","20-99人","","8-13K","3-5年","本科","Cesium,HTML","2024-12-19"
"后端开发","GIS工程师","GIS研发","北京","北京·海淀区·中关村","sec","计算机软件","不需要融资","500-999人","通讯补贴，节日福利，年终奖，定期体检，带薪年假，员工旅游，补充医疗保险，零食下午茶，住房补贴，餐补，交通补助，五险一金","8-11K","在校/应届","硕士","GIS系统","2024-12-19"
"后端开发","GIS工程师","地理信息数据工程师","云南","昆明","云南慧天","计算机软件","不需要融资","20-99人","五险一金，节日福利，年终奖","4-9K","3-5年","大专","图形图像处理,数据结构,GIS系统","2024-12-19"
"后端开发","GIS工程师","数据建库工程师","湖北","武汉·武昌区·积玉桥","武汉宸希测绘技术...","分类信息","20-99人","无","包住，年终奖，五险一金，带薪年假，定期体检，高温补贴，工龄奖，意外险","7-10K","1-3年","大专","ArcGIS","2024-12-19"
"后端开发","GIS工程师","WebGIS开发工程师（上海）","上海","上海·浦东新区·张江","上海图源素","计算机软件","未融资","20-99人","五险一金，节日福利，股票期权，交通补助，餐补，零食下午茶，定期体检，绩效奖金，带薪年假，保底工资，年终奖，加班补助，补充医疗保险，生日福利，团建聚餐，通讯补贴","11-22K","经验不限","本科","Vue,OpenLayers,Cesium,PostGIS,GeoServer,ArcGIS,","2024-12-19"
"后端开发","GIS工程师","位置服务开发工程师","江苏","南京·江宁区·九龙湖","领行科技","互联网","B轮","1000-9999人","年终奖，团建聚餐，定期体检，补充医疗保险，五险一金，节日福利，股票期权，员工旅游，有无线网，加班补助，餐补，零食下午茶，交通补助，带薪年假，定期体检，生日福利，绩效奖金","20-30K·14薪","经验不限","本科","地理信息/测绘工程相关专业,地图/导航开发经验","2024-12-19"
"后端开发","GIS工程师","GIS开发工程师","北京","北京·海淀区·五棵松","北京四维空间数码...","计算机软件","不需要融资","100-499人","生日福利，五险一金，带薪年假，定期体检，节日福利","15-28K","3-5年","本科","Vue,Cesium,PostGIS,SuperMap,WebGIS开发经验","2024-12-19"
"后端开发","GIS工程师","GIS开发工程师","湖南","长沙·岳麓区·麓谷","力翔智能","计算机软件","未融资","20-99人","加班补助，年终奖，节日福利，餐补，定期体检，股票期权，交通补助，员工旅游，全勤奖，五险一金，带薪年假","10-15K","5-10年","大专","GIS系统,JavaScript,HTML,C#,TypeScript,Openlayers,,","2024-12-19"
"后端开发","GIS工程师","gis实习生","安徽","合肥·蜀山区·桃花","合肥锐途","大数据","0-20人","无","","160-170元/天","6天/周","2个月","ArcGIS,地理信息/测绘工程相关专业","2024-12-19"
"后端开发","GIS工程师","Web GIS开发工程师","广东","深圳·南山区·科技园","元数世界","计算机软件","未融资","0-20人","股票期权，年终奖，零食下午茶，全勤奖，保底工资，员工旅游，绩效奖金，五险一金，带薪年假，交通补助，加班补助，团建聚餐","7-10K","1-3年","学历不限","Cesium,JavaScript,Vue,Java,C++,ArcGIS,","2024-12-19"
"后端开发","GIS工程师","gis数据处理工程师","江西","南昌·青云谱区·洪都","风畅勘察","其他生活服务","不需要融资","20-99人","生日福利，高温补贴，餐补，保底工资，绩效奖金，五险一金，通讯补贴，加班补助，年终奖，住房补贴","4-5K","1-3年","大专","ArcGIS,AutoCAD/3ds Max,SuperMap","2024-12-19"
"后端开发","GIS工程师","制图工程师","上海","上海·浦东新区·金桥","软通动力","计算机软件","已上市","10000人以上","零食下午茶，生日福利，通讯补贴，免费班车，团建活动，五险一金，节日福利，加班补助，交通补助，定期体检，补充医疗保险，带薪年假","10-15K","1-3年","本科","Java,Python,MapGIS,地理信息/测绘工程相关专业,","2024-12-19"
"后端开发","GIS工程师","高级数据工程师","陕西","西安·未央区·三桥","西部世联","大数据","20-99人","无","餐补，带薪年假，有无线网","4-7K","经验不限","大专","ArcGIS,地图/导航开发经验,地理信息/测绘工程相关专业,,,","2024-12-19"
"后端开发","GIS工程师","WebGIS开发工程师","河南","郑州·中原区·高新区","鑫诚数智信息科技...","互联网","0-20人","无","","8-12K","3-5年","本科","CSS,Vue,Leaflet,Cesium","2024-12-19"
"后端开发","GIS工程师","GIS数据工程师","内蒙古","呼和浩特·赛罕区·绿地美食广场","申科地理信息研究院","大数据","未融资","100-499人","","3-6K","经验不限","本科","数据结构,三维建模,GIS系统","2024-12-19"
"后端开发","GIS工程师","地图产品策划（腾讯外包/线上面试）","北京","北京·朝阳区·亚运村","博彦科技","计算机软件","已上市","10000人以上","带薪年假，定期体检，年终奖，节日福利，免费班车，五险一金","8-9K·13薪","3-5年","本科","ArcGIS,地图/导航开发经验","2024-12-19"
"后端开发","GIS工程师","GIS研发","湖北","武汉·武昌区·大东门","比格大数据","计算机软件","A轮","100-499人","年终奖，带薪年假，股票期权，五险一金，零食下午茶，补充医疗保险","10-15K·13薪","经验不限","学历不限","ArcGIS,webgis,openlayers,cesium","2024-12-19"
"后端开发","GIS工程师","gis后端","北京","北京·海淀区·西北旺","北京中科星图维天...","计算机软件","100-499人","无","社保公积金，带薪年假，股票期权，定期体检，生日福利，零食下午茶，住房补贴，节日福利，餐补，意外险，五险一金，交通补助，年终奖，绩效奖金，补充医疗保险","18-25K","3-5年","本科","ArcGIS,GeoServer,地理信息/测绘工程相关专业,,,,,,,","2024-12-19"
"后端开发","GIS工程师","高级gis开发工程师","河北","石家庄·桥西区·维明","多治信息","计算机软件","未融资","0-20人","","8-13K","5-10年","本科","Java,QGIS,Vue,PostGIS,Three.js,三维gis,","2024-12-19"
"后端开发","GIS工程师","GIS前端开发工程师","河南","郑州·中原区·五龙口","高维","互联网","未融资","20-99人","","12-14K","3-5年","本科","MapBox GL,React,Vue,Cesium,WebGL","2024-12-19"
"后端开发","区块链工程师","智能合约开发工程师","湖南","长沙·岳麓区·岳麓大学城","壹众互联网科技","移动互联网","未融资","0-20人","","15-16K","3-5年","大专","网络协议,算法基础,软件工程师,后端开发","2024-12-19"
